,Year,Quarter,LGA,Sex,Age_Gr,TB_Cases
1262,2022,4,Sanga,Male,55-64,2
1263,2022,4,Sanga,Female,55-64,1
1264,2022,1,Soba,Male,55-64,2
1265,2022,1,Soba,Female,55-64,3
1266,2022,2,Soba,Male,55-64,0
1267,2022,2,Soba,Female,55-64,4
1268,2022,3,Soba,Male,55-64,3
1269,2022,3,Soba,Female,55-64,0
1270,2022,4,Soba,Male,55-64,5
1271,2022,4,Soba,Female,55-64,1
1272,2022,1,Zangon – Kataf,Male,55-64,5
1273,2022,1,Zangon – Kataf,Female,55-64,1
1274,2022,2,Zangon – Kataf,Male,55-64,4
1275,2022,2,Zangon – Kataf,Female,55-64,2
1276,2022,3,Zangon – Kataf,Male,55-64,8
1277,2022,3,Zangon – Kataf,Female,55-64,6
1278,2022,4,Zangon – Kataf,Male,55-64,12
1279,2022,4,Zangon – Kataf,Female,55-64,4
1280,2022,1,Zaria,Male,55-64,25
1281,2022,1,Zaria,Female,55-64,8
1282,2022,2,Zaria,Male,55-64,45
1283,2022,2,Zaria,Female,55-64,33
1284,2022,3,Zaria,Male,55-64,34
1285,2022,3,Zaria,Female,55-64,23
1286,2022,4,Zaria,Male,55-64,13
1287,2022,4,Zaria,Female,55-64,15
1288,2022,1,Birni – Gwari,Male,>=65,15
1289,2022,1,Birni – Gwari,Female,>=65,3
1290,2022,2,Birni – Gwari,Male,>=65,14
1291,2022,2,Birni – Gwari,Female,>=65,6
1292,2022,3,Birni – Gwari,Male,>=65,15
1293,2022,3,Birni – Gwari,Female,>=65,15
1294,2022,4,Birni – Gwari,Male,>=65,14
1295,2022,4,Birni – Gwari,Female,>=65,12
1296,2022,1,Chikun,Male,>=65,0
1297,2022,1,Chikun,Female,>=65,0
1298,2022,2,Chikun,Male,>=65,3
1299,2022,2,Chikun,Female,>=65,3
1300,2022,3,Chikun,Male,>=65,9
1301,2022,3,Chikun,Female,>=65,3
1302,2022,4,Chikun,Male,>=65,5
1303,2022,4,Chikun,Female,>=65,3
1304,2022,1,Giwa,Male,>=65,2
1305,2022,1,Giwa,Female,>=65,1
1306,2022,2,Giwa,Male,>=65,0
1307,2022,2,Giwa,Female,>=65,0
1308,2022,3,Giwa,Male,>=65,6
1309,2022,3,Giwa,Female,>=65,1
1310,2022,4,Giwa,Male,>=65,0
1311,2022,4,Giwa,Female,>=65,0
1312,2022,1,Igabi,Male,>=65,8
1313,2022,1,Igabi,Female,>=65,3
1314,2022,2,Igabi,Male,>=65,1
1315,2022,2,Igabi,Female,>=65,1
1316,2022,3,Igabi,Male,>=65,4
1317,2022,3,Igabi,Female,>=65,3
1318,2022,4,Igabi,Male,>=65,3
1319,2022,4,Igabi,Female,>=65,5
1320,2022,1,Ikara,Male,>=65,3
1321,2022,1,Ikara,Female,>=65,1
1322,2022,2,Ikara,Male,>=65,0
1323,2022,2,Ikara,Female,>=65,1
1324,2022,3,Ikara,Male,>=65,3
1325,2022,3,Ikara,Female,>=65,1
1326,2022,4,Ikara,Male,>=65,2
1327,2022,4,Ikara,Female,>=65,0
1328,2022,1,Jaba,Male,>=65,2
1329,2022,1,Jaba,Female,>=65,0
1330,2022,2,Jaba,Male,>=65,0
1331,2022,2,Jaba,Female,>=65,0
1332,2022,3,Jaba,Male,>=65,0
1333,2022,3,Jaba,Female,>=65,0
1334,2022,4,Jaba,Male,>=65,1
1335,2022,4,Jaba,Female,>=65,0
1336,2022,1,Jema'a,Male,>=65,13
1337,2022,1,Jema'a,Female,>=65,2
1338,2022,2,Jema'a,Male,>=65,8
1339,2022,2,Jema'a,Female,>=65,2
1340,2022,3,Jema'a,Male,>=65,9
1341,2022,3,Jema'a,Female,>=65,4
1342,2022,4,Jema'a,Male,>=65,10
1343,2022,4,Jema'a,Female,>=65,3
1344,2022,1,Kachia,Male,>=65,11
1345,2022,1,Kachia,Female,>=65,8
1346,2022,2,Kachia,Male,>=65,28
1347,2022,2,Kachia,Female,>=65,14
1348,2022,3,Kachia,Male,>=65,7
1349,2022,3,Kachia,Female,>=65,19
1350,2022,4,Kachia,Male,>=65,21
1351,2022,4,Kachia,Female,>=65,31
1352,2022,1,Kaduna North,Male,>=65,6
1353,2022,1,Kaduna North,Female,>=65,7
1354,2022,2,Kaduna North,Male,>=65,6
1355,2022,2,Kaduna North,Female,>=65,5
1356,2022,3,Kaduna North,Male,>=65,6
1357,2022,3,Kaduna North,Female,>=65,5
1358,2022,4,Kaduna North,Male,>=65,8
1359,2022,4,Kaduna North,Female,>=65,6
1360,2022,1,Kaduna South,Male,>=65,7
1361,2022,1,Kaduna South,Female,>=65,0
1362,2022,2,Kaduna South,Male,>=65,8
1363,2022,2,Kaduna South,Female,>=65,6
1364,2022,3,Kaduna South,Male,>=65,13
1365,2022,3,Kaduna South,Female,>=65,4
1366,2022,4,Kaduna South,Male,>=65,12
1367,2022,4,Kaduna South,Female,>=65,5
1368,2022,1,Kagarko,Male,>=65,2
1369,2022,1,Kagarko,Female,>=65,1
1370,2022,2,Kagarko,Male,>=65,0
1371,2022,2,Kagarko,Female,>=65,1
1372,2022,3,Kagarko,Male,>=65,1
1373,2022,3,Kagarko,Female,>=65,2
1374,2022,4,Kagarko,Male,>=65,9
1375,2022,4,Kagarko,Female,>=65,8
1376,2022,1,Kajuru,Male,>=65,0
1377,2022,1,Kajuru,Female,>=65,0
1378,2022,2,Kajuru,Male,>=65,2
1379,2022,2,Kajuru,Female,>=65,1
1380,2022,3,Kajuru,Male,>=65,0
1381,2022,3,Kajuru,Female,>=65,4
1382,2022,4,Kajuru,Male,>=65,10
1383,2022,4,Kajuru,Female,>=65,4
1384,2022,1,Kaura,Male,>=65,2
1385,2022,1,Kaura,Female,>=65,0
1386,2022,2,Kaura,Male,>=65,1
1387,2022,2,Kaura,Female,>=65,1
1388,2022,3,Kaura,Male,>=65,0
1389,2022,3,Kaura,Female,>=65,1
1390,2022,4,Kaura,Male,>=65,2
1391,2022,4,Kaura,Female,>=65,3
1392,2022,1,Kauru,Male,>=65,15
1393,2022,1,Kauru,Female,>=65,15
1394,2022,2,Kauru,Male,>=65,4
1395,2022,2,Kauru,Female,>=65,15
1396,2022,3,Kauru,Male,>=65,34
1397,2022,3,Kauru,Female,>=65,5
1398,2022,4,Kauru,Male,>=65,20
1399,2022,4,Kauru,Female,>=65,10
1400,2022,1,Kubau,Male,>=65,1
1401,2022,1,Kubau,Female,>=65,2
1402,2022,2,Kubau,Male,>=65,1
1403,2022,2,Kubau,Female,>=65,2
1404,2022,3,Kubau,Male,>=65,3
1405,2022,3,Kubau,Female,>=65,2
1406,2022,4,Kubau,Male,>=65,0
1407,2022,4,Kubau,Female,>=65,2
1408,2022,1,Kudan,Male,>=65,0
1409,2022,1,Kudan,Female,>=65,0
1410,2022,2,Kudan,Male,>=65,1
1411,2022,2,Kudan,Female,>=65,1
1412,2022,3,Kudan,Male,>=65,1
1413,2022,3,Kudan,Female,>=65,0
1414,2022,4,Kudan,Male,>=65,2
1415,2022,4,Kudan,Female,>=65,1
1416,2022,1,Lere,Male,>=65,3
1417,2022,1,Lere,Female,>=65,1
1418,2022,2,Lere,Male,>=65,1
1419,2022,2,Lere,Female,>=65,0
1420,2022,3,Lere,Male,>=65,5
1421,2022,3,Lere,Female,>=65,0
1422,2022,4,Lere,Male,>=65,1
1423,2022,4,Lere,Female,>=65,0
1424,2022,1,Makarfi,Male,>=65,5
1425,2022,1,Makarfi,Female,>=65,3
1426,2022,2,Makarfi,Male,>=65,6
1427,2022,2,Makarfi,Female,>=65,3
1428,2022,3,Makarfi,Male,>=65,14
1429,2022,3,Makarfi,Female,>=65,4
1430,2022,4,Makarfi,Male,>=65,14
1431,2022,4,Makarfi,Female,>=65,5
1432,2022,1,Sabon – Gari,Male,>=65,7
1433,2022,1,Sabon – Gari,Female,>=65,2
1434,2022,2,Sabon – Gari,Male,>=65,1
1435,2022,2,Sabon – Gari,Female,>=65,1
1436,2022,3,Sabon – Gari,Male,>=65,4
1437,2022,3,Sabon – Gari,Female,>=65,1
1438,2022,4,Sabon – Gari,Male,>=65,0
1439,2022,4,Sabon – Gari,Female,>=65,1
1440,2022,1,Sanga,Male,>=65,1
1441,2022,1,Sanga,Female,>=65,1
1442,2022,2,Sanga,Male,>=65,5
1443,2022,2,Sanga,Female,>=65,0
1444,2022,3,Sanga,Male,>=65,0
1445,2022,3,Sanga,Female,>=65,4
1446,2022,4,Sanga,Male,>=65,2
1447,2022,4,Sanga,Female,>=65,1
1448,2022,1,Soba,Male,>=65,0
1449,2022,1,Soba,Female,>=65,2
1450,2022,2,Soba,Male,>=65,0
1451,2022,2,Soba,Female,>=65,2
1452,2022,3,Soba,Male,>=65,1
1453,2022,3,Soba,Female,>=65,1
1454,2022,4,Soba,Male,>=65,2
1455,2022,4,Soba,Female,>=65,1
1456,2022,1,Zangon – Kataf,Male,>=65,3
1457,2022,1,Zangon – Kataf,Female,>=65,1
1458,2022,2,Zangon – Kataf,Male,>=65,10
1459,2022,2,Zangon – Kataf,Female,>=65,1
1460,2022,3,Zangon – Kataf,Male,>=65,4
1461,2022,3,Zangon – Kataf,Female,>=65,3
1462,2022,4,Zangon – Kataf,Male,>=65,3
1463,2022,4,Zangon – Kataf,Female,>=65,1
1464,2022,1,Zaria,Male,>=65,15
1465,2022,1,Zaria,Female,>=65,4
1466,2022,2,Zaria,Male,>=65,26
1467,2022,2,Zaria,Female,>=65,22
1468,2022,3,Zaria,Male,>=65,30
1469,2022,3,Zaria,Female,>=65,8
1470,2022,4,Zaria,Male,>=65,6
1471,2022,4,Zaria,Female,>=65,10
