,Year,Quarter,LGA,Sex,Age_Gr,TB_Cases
1266,2023,2,Soba,Male,55–64,3
1267,2023,2,Soba,Female,55–64,2
1268,2023,3,Soba,Male,55–64,0
1269,2023,3,Soba,Female,55–64,0
1270,2023,4,Soba,Male,55–64,0
1271,2023,4,Soba,Female,55–64,0
1272,2023,1,Zangon – Kataf,Male,55–64,33
1273,2023,1,Zangon – Kataf,Female,55–64,1
1274,2023,2,Zangon – Kataf,Male,55–64,29
1275,2023,2,Zangon – Kataf,Female,55–64,8
1276,2023,3,Zangon – Kataf,Male,55–64,0
1277,2023,3,Zangon – Kataf,Female,55–64,0
1278,2023,4,Zangon – Kataf,Male,55–64,0
1279,2023,4,Zangon – Kataf,Female,55–64,0
1280,2023,1,Zaria,Male,55–64,40
1281,2023,1,Zaria,Female,55–64,38
1282,2023,2,Zaria,Male,55–64,21
1283,2023,2,Zaria,Female,55–64,24
1284,2023,3,Zaria,Male,55–64,0
1285,2023,3,Zaria,Female,55–64,0
1286,2023,4,Zaria,Male,55–64,0
1287,2023,4,Zaria,Female,55–64,0
1288,2023,1,Birni – Gwari,Male,>=65,11
1289,2023,1,Birni – Gwari,Female,>=65,13
1290,2023,2,Birni – Gwari,Male,>=65,4
1291,2023,2,Birni – Gwari,Female,>=65,8
1292,2023,3,Birni – Gwari,Male,>=65,0
1293,2023,3,Birni – Gwari,Female,>=65,0
1294,2023,4,Birni – Gwari,Male,>=65,0
1295,2023,4,Birni – Gwari,Female,>=65,0
1296,2023,1,Chikun,Male,>=65,4
1297,2023,1,Chikun,Female,>=65,3
1298,2023,2,Chikun,Male,>=65,9
1299,2023,2,Chikun,Female,>=65,9
1300,2023,3,Chikun,Male,>=65,0
1301,2023,3,Chikun,Female,>=65,0
1302,2023,4,Chikun,Male,>=65,0
1303,2023,4,Chikun,Female,>=65,0
1304,2023,1,Giwa,Male,>=65,3
1305,2023,1,Giwa,Female,>=65,0
1306,2023,2,Giwa,Male,>=65,2
1307,2023,2,Giwa,Female,>=65,2
1308,2023,3,Giwa,Male,>=65,0
1309,2023,3,Giwa,Female,>=65,0
1310,2023,4,Giwa,Male,>=65,0
1311,2023,4,Giwa,Female,>=65,0
1312,2023,1,Igabi,Male,>=65,6
1313,2023,1,Igabi,Female,>=65,0
1314,2023,2,Igabi,Male,>=65,4
1315,2023,2,Igabi,Female,>=65,0
1316,2023,3,Igabi,Male,>=65,0
1317,2023,3,Igabi,Female,>=65,0
1318,2023,4,Igabi,Male,>=65,0
1319,2023,4,Igabi,Female,>=65,0
1320,2023,1,Ikara,Male,>=65,5
1321,2023,1,Ikara,Female,>=65,0
1322,2023,2,Ikara,Male,>=65,2
1323,2023,2,Ikara,Female,>=65,0
1324,2023,3,Ikara,Male,>=65,0
1325,2023,3,Ikara,Female,>=65,0
1326,2023,4,Ikara,Male,>=65,0
1327,2023,4,Ikara,Female,>=65,0
1328,2023,1,Jaba,Male,>=65,0
1329,2023,1,Jaba,Female,>=65,0
1330,2023,2,Jaba,Male,>=65,0
1331,2023,2,Jaba,Female,>=65,0
1332,2023,3,Jaba,Male,>=65,0
1333,2023,3,Jaba,Female,>=65,0
1334,2023,4,Jaba,Male,>=65,0
1335,2023,4,Jaba,Female,>=65,0
1336,2023,1,Jema'a,Male,>=65,9
1337,2023,1,Jema'a,Female,>=65,1
1338,2023,2,Jema'a,Male,>=65,6
1339,2023,2,Jema'a,Female,>=65,1
1340,2023,3,Jema'a,Male,>=65,0
1341,2023,3,Jema'a,Female,>=65,0
1342,2023,4,Jema'a,Male,>=65,0
1343,2023,4,Jema'a,Female,>=65,0
1344,2023,1,Kachia,Male,>=65,44
1345,2023,1,Kachia,Female,>=65,42
1346,2023,2,Kachia,Male,>=65,42
1347,2023,2,Kachia,Female,>=65,22
1348,2023,3,Kachia,Male,>=65,0
1349,2023,3,Kachia,Female,>=65,0
1350,2023,4,Kachia,Male,>=65,0
1351,2023,4,Kachia,Female,>=65,0
1352,2023,1,Kaduna North,Male,>=65,6
1353,2023,1,Kaduna North,Female,>=65,7
1354,2023,2,Kaduna North,Male,>=65,14
1355,2023,2,Kaduna North,Female,>=65,12
1356,2023,3,Kaduna North,Male,>=65,0
1357,2023,3,Kaduna North,Female,>=65,0
1358,2023,4,Kaduna North,Male,>=65,0
1359,2023,4,Kaduna North,Female,>=65,0
1360,2023,1,Kaduna South,Male,>=65,19
1361,2023,1,Kaduna South,Female,>=65,8
1362,2023,2,Kaduna South,Male,>=65,22
1363,2023,2,Kaduna South,Female,>=65,6
1364,2023,3,Kaduna South,Male,>=65,0
1365,2023,3,Kaduna South,Female,>=65,0
1366,2023,4,Kaduna South,Male,>=65,0
1367,2023,4,Kaduna South,Female,>=65,0
1368,2023,1,Kagarko,Male,>=65,3
1369,2023,1,Kagarko,Female,>=65,4
1370,2023,2,Kagarko,Male,>=65,6
1371,2023,2,Kagarko,Female,>=65,5
1372,2023,3,Kagarko,Male,>=65,0
1373,2023,3,Kagarko,Female,>=65,0
1374,2023,4,Kagarko,Male,>=65,0
1375,2023,4,Kagarko,Female,>=65,0
1376,2023,1,Kajuru,Male,>=65,12
1377,2023,1,Kajuru,Female,>=65,7
1378,2023,2,Kajuru,Male,>=65,14
1379,2023,2,Kajuru,Female,>=65,6
1380,2023,3,Kajuru,Male,>=65,0
1381,2023,3,Kajuru,Female,>=65,0
1382,2023,4,Kajuru,Male,>=65,0
1383,2023,4,Kajuru,Female,>=65,0
1384,2023,1,Kaura,Male,>=65,5
1385,2023,1,Kaura,Female,>=65,1
1386,2023,2,Kaura,Male,>=65,2
1387,2023,2,Kaura,Female,>=65,2
1388,2023,3,Kaura,Male,>=65,0
1389,2023,3,Kaura,Female,>=65,0
1390,2023,4,Kaura,Male,>=65,0
1391,2023,4,Kaura,Female,>=65,0
1392,2023,1,Kauru,Male,>=65,53
1393,2023,1,Kauru,Female,>=65,0
1394,2023,2,Kauru,Male,>=65,4
1395,2023,2,Kauru,Female,>=65,5
1396,2023,3,Kauru,Male,>=65,0
1397,2023,3,Kauru,Female,>=65,0
1398,2023,4,Kauru,Male,>=65,0
1399,2023,4,Kauru,Female,>=65,0
1400,2023,1,Kubau,Male,>=65,0
1401,2023,1,Kubau,Female,>=65,3
1402,2023,2,Kubau,Male,>=65,3
1403,2023,2,Kubau,Female,>=65,1
1404,2023,3,Kubau,Male,>=65,0
1405,2023,3,Kubau,Female,>=65,0
1406,2023,4,Kubau,Male,>=65,0
1407,2023,4,Kubau,Female,>=65,0
1408,2023,1,Kudan,Male,>=65,3
1409,2023,1,Kudan,Female,>=65,2
1410,2023,2,Kudan,Male,>=65,0
1411,2023,2,Kudan,Female,>=65,0
1412,2023,3,Kudan,Male,>=65,0
1413,2023,3,Kudan,Female,>=65,0
1414,2023,4,Kudan,Male,>=65,0
1415,2023,4,Kudan,Female,>=65,0
1416,2023,1,Lere,Male,>=65,6
1417,2023,1,Lere,Female,>=65,0
1418,2023,2,Lere,Male,>=65,1
1419,2023,2,Lere,Female,>=65,0
1420,2023,3,Lere,Male,>=65,0
1421,2023,3,Lere,Female,>=65,0
1422,2023,4,Lere,Male,>=65,0
1423,2023,4,Lere,Female,>=65,0
1424,2023,1,Makarfi,Male,>=65,4
1425,2023,1,Makarfi,Female,>=65,1
1426,2023,2,Makarfi,Male,>=65,9
1427,2023,2,Makarfi,Female,>=65,4
1428,2023,3,Makarfi,Male,>=65,0
1429,2023,3,Makarfi,Female,>=65,0
1430,2023,4,Makarfi,Male,>=65,0
1431,2023,4,Makarfi,Female,>=65,0
1432,2023,1,Sabon – Gari,Male,>=65,7
1433,2023,1,Sabon – Gari,Female,>=65,2
1434,2023,2,Sabon – Gari,Male,>=65,6
1435,2023,2,Sabon – Gari,Female,>=65,3
1436,2023,3,Sabon – Gari,Male,>=65,0
1437,2023,3,Sabon – Gari,Female,>=65,0
1438,2023,4,Sabon – Gari,Male,>=65,0
1439,2023,4,Sabon – Gari,Female,>=65,0
1440,2023,1,Sanga,Male,>=65,1
1441,2023,1,Sanga,Female,>=65,2
1442,2023,2,Sanga,Male,>=65,2
1443,2023,2,Sanga,Female,>=65,1
1444,2023,3,Sanga,Male,>=65,0
1445,2023,3,Sanga,Female,>=65,0
1446,2023,4,Sanga,Male,>=65,0
1447,2023,4,Sanga,Female,>=65,0
1448,2023,1,Soba,Male,>=65,1
1449,2023,1,Soba,Female,>=65,0
1450,2023,2,Soba,Male,>=65,1
1451,2023,2,Soba,Female,>=65,2
1452,2023,3,Soba,Male,>=65,0
1453,2023,3,Soba,Female,>=65,0
1454,2023,4,Soba,Male,>=65,0
1455,2023,4,Soba,Female,>=65,0
1456,2023,1,Zangon – Kataf,Male,>=65,8
1457,2023,1,Zangon – Kataf,Female,>=65,0
1458,2023,2,Zangon – Kataf,Male,>=65,4
1459,2023,2,Zangon – Kataf,Female,>=65,0
1460,2023,3,Zangon – Kataf,Male,>=65,0
1461,2023,3,Zangon – Kataf,Female,>=65,0
1462,2023,4,Zangon – Kataf,Male,>=65,0
1463,2023,4,Zangon – Kataf,Female,>=65,0
1464,2023,1,Zaria,Male,>=65,6
1465,2023,1,Zaria,Female,>=65,4
1466,2023,2,Zaria,Male,>=65,20
1467,2023,2,Zaria,Female,>=65,20
1468,2023,3,Zaria,Male,>=65,0
1469,2023,3,Zaria,Female,>=65,0
1470,2023,4,Zaria,Male,>=65,0
1471,2023,4,Zaria,Female,>=65,0
